"year","President","party","tough","polite","vague","tough_pct","polite_pct","vague_pct","decade","tough_z","polite_z","vague_z"
1975,"Ford","Republican",12,7,1,5.4127198917456,3.1574199368516,0.4510599909788,1970,0.210831133576717,-0.321863350889197,-0.302129623288644
1976,"Ford","Republican",19,3,2,7.14823175319789,1.12866817155756,0.752445447705041,1970,0.812487102770927,-0.972846570714982,0.326763794401582
1977,"Ford","Republican",18,7,0,7.44724865535788,2.8961522548614,0,1970,0.916148338438871,-0.4056985838477,-1.24334510989935
1978,"Carter","Democratic",20,17,2,8.69187309865276,7.38809213385485,0.869187309865276,1970,1.34762664887044,1.03566922453332,0.570366088549967
1978,"Carter","Democratic",24,16,5,3.41296928327645,2.27531285551763,0.71103526734926,1970,-0.482429406560648,-0.604912720388912,0.240354217330412
1979,"Carter","Democratic",18,7,1,10.4956268221574,4.08163265306122,0.583090379008746,1970,1.97294026314602,-0.0253031801997701,-0.0266251484906406
1979,"Carter","Democratic",66,32,8,5.43791711296037,2.63656587295048,0.65914146823762,1970,0.219566342414924,-0.488994323430114,0.132068737882433
1980,"Carter","Democratic",42,12,0,23.6486486486486,6.75675675675676,0,1980,3.03492559558912,1.36238931909057,-1.23786029839846
1980,"Carter","Democratic",142,53,19,7.53036007848544,2.81062735323752,1.00758339078326,1980,-0.059546564169556,-0.795222189857525,0.648084970873838
1981,"Carter","Democratic",151,55,30,7.85476487723679,2.86100707449022,1.5605493133583,1980,0.00273434201091853,-0.767676244127648,1.68309951685449
1981,"Reagan","Republican",12,9,3,5.26777875329236,3.95083406496927,1.31694468832309,1980,-0.49392859483753,-0.171795314494974,1.22713230425399
1982,"Reagan","Republican",19,23,2,7.10811821922933,8.60456416011972,0.748222970445193,1980,-0.140610733759588,2.37270857427259,0.162626831877703
1983,"Reagan","Republican",20,13,1,6.93962526023595,4.51075641915337,0.346981263011797,1980,-0.172958880924886,0.13435149215245,-0.588397755159704
1984,"Reagan","Republican",14,13,0,5.32319391634981,4.94296577946768,0,1980,-0.483289706064488,0.370669107397809,-1.23786029839846
1985,"Reagan","Republican",15,10,1,6.47109577221743,4.31406384814495,0.431406384814495,1980,-0.262909588184411,0.0268065762270193,-0.430374944811706
1986,"Reagan","Republican",16,6,1,8.51970181043663,3.19488817891374,0.53248136315229,1980,0.130392363445722,-0.585121228855713,-0.241187748018219
1987,"Reagan","Republican",8,7,0,4.18628990057562,3.66300366300366,0,1980,-0.701558401888902,-0.329171346652539,-1.23786029839846
1988,"Reagan","Republican",9,9,3,3.54749704375246,3.54749704375246,1.18249901458415,1980,-0.824197148719077,-0.39232650087374,0.975483473317059
1989,"Bush","Republican",19,5,2,7.68919465803318,2.02347227842979,0.809388911371914,1980,-0.029052682497323,-1.2256122442783,0.277114246007928
1990,"Bush","Republican",11,4,1,5.71725571725572,2.07900207900208,0.51975051975052,1990,0.264963578258426,-1.25262547378359,0.0572983153541317
1991,"Bush","Republican",11,8,0,5.44015825914936,3.9564787339268,0,1990,0.08039486955552,-0.0395424820891913,-0.912259413903196
1992,"Bush","Republican",8,9,0,3.16080600553141,3.55590675622284,0,1990,-1.43783306730215,-0.298361707259027,-0.912259413903196
1993,"Clinton","Democratic",13,9,6,3.84387936132466,2.66114725014784,1.77409816676523,1990,-0.982852469177248,-0.876487424896768,2.39719488135008
1994,"Clinton","Democratic",21,16,1,5.58065373372309,4.25192665426521,0.265745415891576,1990,0.173975909590622,0.151353551773012,-0.416530189589856
1995,"Clinton","Democratic",19,19,3,4.3230944254835,4.3230944254835,0.68259385665529,1990,-0.663657532539365,0.197336766848018,0.361071010049772
1996,"Clinton","Democratic",19,25,2,5.86057988895743,7.71128932757557,0.616903146206046,1990,0.360428753138326,2.38653128891698,0.238529649077124
1997,"Clinton","Democratic",19,16,1,5.31171372658653,4.47302208554655,0.279563880346659,1990,-0.00515929495063971,0.294208647480968,-0.390752824277505
1998,"Clinton","Democratic",20,17,0,5.18672199170125,4.40871369294606,0,1990,-0.0884136245427112,0.252657442526046,-0.912259413903196
1999,"Clinton","Democratic",35,11,3,8.76973189676773,2.75620145326986,0.751691305437234,1990,2.29815287796922,-0.815070609516443,0.489967399745838
2000,"Clinton","Democratic",12,14,0,2.52259827622451,2.94303132226193,0,2000,-1.28243389166915,-0.540440490308601,-1.10930706347302
2001,"Bush","Republican",24,12,2,10.2476515798463,5.12382578992314,0.85397096498719,2000,0.369032093949012,1.19620672294405,1.0155216347198
2002,"Bush","Republican",33,8,1,15.8197507190796,3.83509108341323,0.479386385426654,2000,1.56023839832775,0.16993965840833,0.0834898711309068
2003,"Bush","Republican",29,6,3,10.0589663544918,2.08116545265349,1.04058272632674,2000,0.328694866565033,-1.22677612754922,1.47984424306579
2004,"Bush","Republican",15,13,1,5.32103582830791,4.61156438453352,0.354735721887194,2000,-0.684182430028676,0.788274038173057,-0.226662719527014
2005,"Bush","Republican",43,8,1,15.9673226884515,2.97066468622354,0.371333085777943,2000,1.59178641207857,-0.518435021554732,-0.185365583493892
2006,"Bush","Republican",25,13,1,8.81523272214386,4.58392101551481,0.352609308885755,2000,0.062808832092101,0.766260602022538,-0.231953605932896
2007,"Bush","Republican",22,14,0,7.58097863542385,4.82425913163336,0,2000,-0.201050660097122,0.957650724193606,-1.10930706347302
2008,"Bush","Republican",17,12,0,5.52845528455285,3.90243902439024,0,2000,-0.639840188845263,0.223571312262197,-1.10930706347302
2009,"Obama","Democratic",10,4,3,3.35232986925914,1.34093194770365,1.00569896077774,2000,-1.10505343237225,-1.81625141859122,1.39304735045637
2010,"Obama","Democratic",18,7,4,5.02793296089385,1.95530726256983,1.11731843575419,2010,0.183143134121174,-2.26752398423962,1.2880478290848
2011,"Obama","Democratic",6,16,0,1.74570846668606,4.6552225778295,0,2010,-1.97338015011181,0.521943492868557,-0.913735624228129
2012,"Obama","Democratic",14,13,1,3.82932166301969,3.55579868708972,0.273522975929978,2010,-0.604381661081547,-0.613946647626245,-0.374732289787464
2013,"Obama","Democratic",21,18,0,5.99828620394173,5.1413881748072,0,2010,0.820695308342214,1.02423447717957,-0.913735624228129
2014,"Obama","Democratic",23,15,0,6.31347790282734,4.11748558880044,0,2010,1.0277860295416,-0.0336294296067483,-0.913735624228129
2015,"Obama","Democratic",18,12,2,5.17241379310345,3.44827586206897,0.574712643678161,2010,0.278071521662974,-0.725035844293634,0.218790922159844
2016,"Obama","Democratic",21,14,0,6.92155570204351,4.614370468029,0,2010,1.42731200192677,0.479736379550715,-0.913735624228129
2017,"Trump","Republican",13,11,1,4.9486105824134,4.18728587742672,0.380662352493338,2010,0.131025871436761,0.0384860304283578,-0.163603842456118
2018,"Trump","Republican",12,16,4,3.88978930307942,5.18638573743922,1.29659643435981,2010,-0.564652546281041,1.07072454181299,1.64133237021605
2019,"Trump","Republican",11,14,3,3.64479787939033,4.6388336646786,0.99403578528827,2010,-0.725619509557096,0.505010983926065,1.0451075076954
